key_mlbam,key_retro,key_fangraphs,name_last,name_first
115214,grzej101,1005112,Grzenda,Joe
621438,taylt002,13675,Taylor,Tyrone
661563,gil-l001,21052,Gil,Luis
820426,boydo101,-1,Boyd,Ollie
122687,stard101,1012428,Stark,Dolly
819393,gileu101,-1,Giles,
425537,ramis001,2122,Ramírez,Santiago
435238,molig002,2861,Molina,Gustavo
348562,gintk001,1500,Ginter,Keith
474226,tobim001,2534,Tobin,Mason
818805,,-1,Jewell,Vail
124150,whism001,1013843,Whisenant,Matt
112919,cuffj101,1002856,Cuff,John
114550,gallj101,1004464,Galloway,Jim
121587,ryanj102,1011338,Ryan,Jack
818146,millc106,-1,Miller,Cannon Ball
819645,ellis102,-1,Ellis,Specs
115961,hinch101,1005841,Hinchman,Harry
116507,jay-j101,1006373,Jay,Joey
150149,biern001,1194,Bierbrodt,Nick
110739,bearr101,1000720,Beard,Ralph
113434,donaj104,1003369,Donahue,Jim
459983,pendl001,4214,Pendleton,Lance
113695,earlb101,1003627,Earle,Billy
116600,johnj101,1006469,Johnson,Lou
113827,elshr101,1003757,Elsh,Roy
503566,castf003,2826,Castillo,Fabio
116622,johnr002,1006499,Johnson,Ron
116848,karom101,1006705,Karow,Marty
124072,welle101,1013766,Wells,Ed
458085,coghc001,6878,Coghlan,Chris
817400,russb101,-1,Russell,Branch
115943,hillm002,1005831,Hill,Milt
817139,,-1,Sowell,Clyde
114922,gonzr001,1004844,Gonzales,Rene
123197,terru101,1012925,Terry,Walter
117594,lebee101,1007440,Leber,Emil
124688,younc002,1014367,Young,Cliff
124535,woodj108,1014224,Wood,Smoky Joe
119818,nocep001,1009613,Noce,Paul
664874,zavas001,18887,Zavala,Seby
819537,figuj102,-1,Figueroa,José
-1,fennn901,-1,Fenno,Norman
456027,ohler001,8268,Ohlendorf,Ross
116908,keisb101,1006763,Keister,Bill
-1,rogem901,-1,Rogers,Mort
462089,jaimj001,6127,Jaime,Juan
-1,freet901,-1,Freese,Todd
112089,cashd101,1002041,Cash,Dave
118977,merrj102,1008789,Merritt,Jim
116364,hutcj102,1006240,Hutcheson,Joe
115532,harrb109,1005400,Harris,Bob
458015,vottj001,4314,Votto,Joey
110611,barrr101,1000600,Barrett,Red
110244,andej101,1000232,Anderson,John
444379,jasoj001,5887,Jaso,John
117232,koese101,1007079,Koestner,Elmer
819129,hatcr101,-1,Hatchett,Rufus
648717,guera001,15670,Guerrero,Alex
115397,hamng101,1005285,Hamner,Garvin
122860,stram102,1012602,Stratton,Monty
118038,lyncw101,1007870,Lynch,Walt
595164,conns801,-1,Conner,Seth
506606,okajh001,7763,Okajima,Hideki
501659,almoa001,5486,Almonte,Abraham
573186,strom001,13431,Stroman,Marcus
817766,perra101,-1,Perry,Alonzo
819174,harpd101,-1,Harper,Dave
119535,murcb101,1009338,Murcer,Bobby
276543,grabj001,1604,Grabowski,Jason
122339,smalw102,1012080,Smalley,Will
666120,andei001,19951,Anderson,Ian
695549,jobej001,-1,Jobe,Jackson
678882,rafac001,24262,Rafaela,Ceddanne
430958,rabem001,3693,Rabelo,Mike
816725,washu101,-1,Washington,
666974,canoy001,25911,Cano,Yennier
643446,mcnej002,15362,McNeil,Jeff
150432,darrm001,1002993,Darr,Mike
650062,mullu801,-1,Mullaney,Eddie
114905,golim101,1004817,Goliat,Mike
117991,luffh101,1007822,Luff,Harry
691406,camij001,28163,Caminero,Junior
121965,secof101,1011712,Secory,Frank
282594,gil-g001,142,Gil,Gerónimo
114527,galab101,1004441,Galasso,Bob
450864,cramb001,2744,Cramer,Bobby
427326,mcclt901,-1,McClelland,Tim
455378,solia001,8848,Solís,Alí
817941,offum101,-1,Offutt,Mose
120754,presj101,1010522,Presko,Joe
115368,halpj101,1005263,Halpin,Jim
-1,osbow901,-1,Osborne,William
110271,andrn101,1000259,Andrews,Nate
115013,graff101,1004918,Graf,Fred
123837,walkf101,1013516,Walker,Fleet
218294,kim-b001,61,Kim,Byung-Hyun
121889,schuj103,1011641,Schultz,Joe
134266,rizzt001,1011010,Rizzo,Todd
276343,santv001,446,Santos,Víctor
110895,berga102,1000866,Bergamo,Augie
425126,shiej001,1625,Shiell,Jason
573064,nunov001,9674,Nuño,Vidal
117999,lumer101,1007829,Lumenti,Ralph
607223,reeda002,16246,Reed,A. J.
114729,gettc101,1004645,Gettig,Charlie
118569,mccab102,1008385,McCauley,Bill
114682,gehrc101,1004596,Gehringer,Charlie
117902,longb002,1007727,Long,Bill
114864,glenm101,1004776,Glendon,Martin
123452,trear101,1013171,Treadway,Red
817265,siblu101,-1,Sibley,
118749,mchev101,1008565,McHenry,Vance
578570,querj001,12140,Querecuto,Juniel
114139,finnh101,1004058,Finney,Hal
819062,herna101,-1,Hernández,Alberto
600303,lastt001,12371,La Stella,Tommy
114629,garrc103,1004544,Garrett,Clarence
656798,nix-j002,17775,Nix,Jacob
113206,deidj101,1003145,Deidel,Jim
819313,grahd102,-1,Graham,Dennis
816578,willg104,-1,Williams,Gerard
111428,brenw001,1001393,Brennan,William
502043,gibsk002,10123,Gibson,Kyle
407299,baezb001,1000408,Báez,Benito
111067,blakb101,1001039,Blakiston,Bob
820558,baylh101,-1,Baylis,Hank
119621,myerj001,1009424,Myers,Jimmy
112801,crawg101,1002740,Crawford,Glenn
276370,willm006,1014023,Williams,Matt
123982,watsa001,1013675,Watson,Allen
121789,schef101,1011539,Scheibeck,Frank
110998,billj102,1000972,Billings,Josh
117988,luebl001,1007817,Luebbers,Larry
117164,klinj001,1007012,Klink,Joe
660844,rival002,-1,Rivas,Leo
117746,ley-t101,1007591,Ley,Terry
118212,malol101,1008041,Malone,Lew
452784,evert001,7596,Everidge,Tommy
120411,perem001,1010183,Perez,Melido
622268,waltd002,19314,Walton,Donovan
116708,jonem102,1006574,Jones,Mack
123715,veseb101,1013419,Veselic,Bob
123977,watkb102,1013668,Watkins,Bob
112173,chamw001,1002126,Chamberlain,Wes
276347,munse001,481,Munson,Eric
817264,simmu101,-1,Simmons,
110945,bertm001,1000916,Bertotti,Mike
116827,kampi101,1006684,Kamp,Ike
122757,stepd101,1012491,Stephenson,Reuben
657108,white005,20078,White,Evan
116513,jeffg001,1006379,Jefferies,Gregg
124014,webbh101,1013710,Webb,Hank
136266,holdd001,1005943,Holdridge,David
545404,beacb001,8851,Beachy,Brandon
113029,damrh101,1002963,Damrau,Harry
457760,dornd001,1050,Dorn,Danny
594992,shack001,11012,Shackelford,Kevin
-1,geerc101,-1,Geer,Clifford
819617,,-1,Evans,
110617,barrb104,1000593,Barrett,Bob
543329,hoodd001,9887,Hood,Destin
592592,nichb001,11192,Nicholas,Brett
817055,suttm101,-1,Suttles,Mule
112558,conib101,1002501,Conigliaro,Billy
115018,grahm101,1004931,Graham,Moonlight
817674,prate101,-1,Prats,Esteban
150114,taylr001,358,Taylor,Reggie
-1,mccaj902,-1,McCartney,Joseph
119554,murpt102,1009375,Murphy,Tony
817760,peteh102,-1,Peterson,Harvey
673281,mcguc801,-1,McGuiness,Connor
122076,shawd102,1011820,Shaw,Don
112740,courj001,1002679,Courtright,John
150220,lecrm001,1456,LeCroy,Matt
-1,vance901,-1,Van Court,Eugene
820148,cartm101,-1,Carter,Marlin
111175,bolib101,1001146,Bolin,Bobby
119615,myerg101,1009420,Myers,George
121888,schuj104,1011637,Schulze,John
114094,ferrj101,1004016,Ferry,Jack
-1,grege901,-1,Gregg,Eric
121025,reide101,1010793,Reid,Earl
818463,lockh101,-1,Lockhart,Hubert
500891,ibare001,5195,Ibarra,Edgar
116298,huism001,1006171,Huismann,Mark
572365,goinr001,9807,Goins,Ryan
117757,liebd101,1007600,Lieber,Dutch
493343,olivh001,17528,Olivera,Héctor
656620,klobg001,19881,Klobosits,Gabe
118661,mcelj101,1008478,McElroy,Jim
111275,bours001,1001237,Bourgeois,Steve
120553,pieca101,1010322,Piechota,Al
110077,adkid103,1000072,Adkins,Dewey
117547,lavia101,1007391,LaVigne,Art
117686,leona101,1007530,Leonard,Andy
113248,demaj101,1003186,DeMaestri,Joe
115992,hobbb101,1005869,Hobbs,Bill
-1,crant101,-1,Crane,Thomas
120087,osbof101,1009868,Osborne,Fred
115383,hamij002,328,Hamilton,Joey
114839,gladf102,1004751,Gladding,Fred
115597,hassg101,1005482,Hasson,Gene
595798,alanr001,10819,Alaniz,R. J.
818927,,-1,Hughes,Robert
123448,treap101,1013167,Treacey,Pete
112618,coogd102,1002563,Coogan,Dale
124061,welcj101,1013756,Welch,Johnny
123041,sweem002,634,Sweeney,Mike
118598,mccom103,1008420,McCormick,Mike
120100,oster101,1009884,Ostergard,Red
-1,jackc901,-1,Jackson,Charles
605397,musgj001,12970,Musgrove,Joe
116384,ilslb001,1006255,Ilsley,Blaise
571670,flord002,13394,Floro,Dylan
118811,mclic101,1008626,McLish,Cal
114137,finnn101,1004060,Finn,Neal
112701,corrj101,1002641,Corriden,John
115773,hennp101,1005657,Henning,Pete
400139,aldrc001,1405,Aldridge,Cory
453232,godfg001,3128,Godfrey,Graham
111832,byerb102,-1,Bayer,Burley
119932,odent101,1009725,Odenwald,Ted
118334,martr001,1008194,Martin,Renie
114737,ghelt101,1004653,Ghelfi,Tony
113046,danzb101,1002981,Danzig,Babe
682274,hiray002,-1,Hiraldo,Yaramil
110949,bescb101,1000921,Bescher,Bob
122575,spens101,1012328,Spence,Stan
119681,needt101,1009479,Needham,Tom
503354,tosam801,-1,Tosar,Mike
132784,runys001,1011305,Runyan,Sean
115655,hazed101,1005539,Hazewood,Drungo
120976,reccj101,1010746,Reccius,John
427457,scotd901,-1,Scott,Dale
116472,jamea101,1006340,James,Art
-1,browb901,-1,Brown,Bud
518977,mahoj001,8179,Mahoney,Joe
150144,seayb001,1225,Seay,Bobby
115640,hayec001,1005525,Hayes,Charlie
818422,lovea101,-1,Love,Andy
111363,bradk101,1001328,Brady,King
816555,willl113,-1,Williams,Lennie
819885,,-1,Daniels,
816602,willb107,-1,Williams,Bobby
-1,bomet901,-1,Bomeisler,Theo
122470,smitb113,1012093,Smith,Bill
118962,mercw101,1008778,Mercer,Win
817215,,-1,Smith,C.
820310,browt105,-1,Brown,T. J.
123193,terpj101,1012921,Terpko,Jeff
115215,guanc001,1005113,Guante,Cecilio
122227,sigss101,1011965,Sigsby,Seth
124037,wehrd001,1013731,Wehrmeister,Dave
400081,lukam001,21,Lukasiewicz,Mark
484183,blasc901,-1,Blaser,Cory
277412,cocop001,1294,Coco,Pasqual
123451,treaj001,1013169,Treadway,Jeff
116822,kalia101,1006678,Kaline,Al
115556,hartb103,1005439,Hart,Billy
120588,pinkg101,1010358,Pinkney,George
111840,byrnj102,1001798,Byrne,Jerry
676369,velan001,23359,Velázquez,Nelson
150284,knigb001,831,Knight,Brandon
123809,walej001,1013506,Walewander,Jim
117997,lukoe101,1007828,Lukon,Eddie
124106,westf101,1013803,West,Frank
113108,davig002,1003051,Davis,Gerry
113738,edenk001,1003669,Edenfield,Ken
111109,blomr101,1001081,Blomberg,Ron
111373,braia102,1001334,Brainard,Asa
113032,danic102,1002970,Daniel,Chuck
114494,funkt001,1004408,Funk,Tom
819416,gastr101,-1,Gaston,Robert
430656,gettb001,2220,Gettis,Byron
119046,milac101,1008856,Milan,Clyde
124740,zamlc101,1014415,Zamloch,Carl
112461,colbg001,51,Colbrunn,Greg
120537,piccr001,1010307,Picciolo,Rob
111354,bradd101,1001317,Bradshaw,Dallas
817210,smitc112,-1,Smith,Carl
611177,garca004,13777,García,Adonis
592753,sland001,15639,Slania,Dan
817105,stepa101,-1,Stephens,Albert
572021,pazoj001,13323,Pazos,James
112044,carrc101,1001995,Carroll,
120908,ramod001,1010677,Ramos,Domingo
117782,linde101,1007617,Lindemann,Ernie
123209,testn101,1012937,Testa,Nick
493351,ramia003,5133,Ramírez,Alexei
526909,riggm801,-1,Riggins,Mark
694361,kleiw001,-1,Klein,Will
112963,curtc001,1002898,Curtis,Chad
-1,pfahf101,-1,Pfahler,Fred
621141,lockw001,13804,Lockett,Walker
452061,philz001,99,Phillips,Zach
642701,santd003,17878,Santana,Dennis
471868,gonza005,4906,González,Alberto
444440,adenn001,6879,Adenhart,Nick
672744,canaa001,22842,Canario,Alexander
818518,lestu101,-1,Lester,
120225,parkd001,1010000,Parker,Dave
456120,schnj801,-1,Schneider,John
116680,joned002,1006548,Jones,Dax
-1,meacu901,-1,Meacham,Lewis
111476,brinl101,1001439,Brinkopf,Leon
116879,keatb101,1006733,Keating,Bob
111054,blaer101,1001026,Blaemire,Rae
114618,garfb101,1004533,Garfield,Bill
113834,embrr101,1003763,Embree,Red
112354,clarh102,1002286,Clarke,Henry
110718,bayld101,1000699,Bayless,Dick
-1,lucir901,-1,Luciano,Ron
112630,cookr101,1002576,Cook,Ron
122946,sullh102,1012692,Sullivan,Harry
116452,jacom101,1006325,Jacobs,Mike
115355,hallb107,1005234,Hall,Bill
112032,carra101,1001983,Carrasquel,Alex
115025,graht101,1004937,Graham,Tiny
445170,redmt002,9943,Redmond,Todd
431036,jernr701,-1,Jernick,Ron
-1,lupoc901,-1,Lupo,Charlie
427429,ripps901,-1,Rippley,Steve
543503,mattk001,6635,Mattison,Kevin
120503,pheld102,1010273,Phelan,Dan
119408,morrj002,1009212,Morrison,Jim
669721,danid001,27582,Daniel,Davis
118253,mansm101,1008078,Mansell,Mike
518542,centj001,7168,Centeno,Juan
124269,wilke102,1013957,Wilkins,Eric
457458,taubt001,5561,Taubenheim,Ty
519425,willj005,8524,Williams,Jackson
123461,trest101,1013179,Tresh,Tom
660162,moncy001,17232,Moncada,Yoán
677865,bruij001,23779,Bruihl,Justin
111185,bombm101,1001156,Bomback,Mark
116767,jorgt001,1006626,Jorgensen,Terry
-1,perrb901,-1,Perrine,Bull
115032,grahw101,1004938,Graham,Wayne
819536,finnj101,-1,Finner,John
113101,david001,1003047,Davis,Doug
123405,torrf102,1013130,Torre,Frank
482619,colod901,-1,Colon,Delfin
113971,fagae101,1003895,Fagan,Everett
425656,ledew001,1669,Ledezma,Wil
117305,krehc101,1007152,Krehmeyer,Charlie
595144,brugj001,14936,Brugman,Jaycob
502166,millb001,4420,Mills,Brad
123377,tolab101,1013100,Tolan,Bobby
346796,gomea001,1501,Gómez,Alexis
111025,bissd101,1000997,Bissonette,Del
113463,donot102,1003400,Donovan,Tom
807712,keasl001,-1,Keaschall,Luke
114685,geigg101,1004601,Geiger,Gary
124708,younm002,1014386,Young,Mike
407487,rivej001,843,Rivera,Juan
111073,blano101,1001044,Blanco,Ossie
656008,zabaa001,20802,Zabala,Aneurys
817102,,-1,Stevens,Frank
429440,gonze001,1727,González,Édgar
136600,chenb001,769,Chen,Bruce
818114,mitcr103,-1,Mitchell,Robert
112803,crawj001,1002743,Crawford,Joe
818359,marcz101,-1,Marcell,Ziggy
120177,paglj101,1009958,Pagliaroni,Jim
115427,hannp101,1005318,Hanna,Preston
120203,pankj001,1009979,Pankovits,Jim
111969,capem001,1001925,Capel,Mike
118486,mayew101,1008299,Mayer,Wally
119233,molec101,1009038,Molesworth,Carlton
114439,fried101,1004356,Friend,Danny
123535,tylel101,1013252,Tyler,Lefty
119441,mosoj101,1009247,Mosolf,Jim
110649,barts001,1000633,Barton,Shawn
111448,brewj001,1001411,Brewington,Jamie
120021,oneiu101,1009811,O'Neill,Hugh
691718,crowp001,27769,Crow-Armstrong,Pete
407781,byrdm001,950,Byrd,Marlon
112275,chrim001,1002220,Christopher,Mike
150416,ardod001,585,Ardoin,Danny
116459,jacow101,1006316,Jacobson,Baby Doll
429760,gallm002,1759,Gallo,Mike
119995,olmol101,1009784,Olmo,Luis
818263,mccah102,-1,McCall,Henry
433897,narrs001,4516,Narron,Sam
118473,may-j101,1008302,May,Jerry
818886,,-1,Jackson,
116534,jensm001,691,Jensen,Marcus
122414,smitj101,1012163,Smith,Jim
123322,throm101,1013047,Throneberry,Marv
700270,diazy005,-1,Díaz,Yilber
448253,windj001,8373,Windsor,Jason
592533,martc008,12182,Martin,Cody
-1,monap901,-1,Monahan,Pat
475541,holmd801,-1,Holmberg,Dennis
150316,chrim002,1421,Christensen,McKay
123645,vangd001,1013356,Van Gorder,Dave
-1,myerj901,-1,Myers,Joe
114342,foulk001,231,Foulke,Keith
-1,willl108,-1,Williams,Lemuel
123375,todtp101,1013098,Todt,Phil
117334,krugg101,1007181,Krug,Gene
818727,johns106,-1,Johnson,S.
818819,jenkb101,-1,Jenkins,Barney
122354,smitb101,1012097,Smith,Billy
678226,hernd005,20271,Hernández,Daysbel
120105,ostrj101,1009887,Ostrowski,Joe
123272,thomj002,409,Thome,Jim
123705,verdf101,1013410,Verdi,Frank
118375,martp003,1008188,Martínez,Pablo
123872,walll101,1013563,Walls,Lee
492654,keanj801,-1,Keane,Johnny
116448,jacot101,1006329,Jacobs,Tony
458678,broam001,9894,Broadway,Mike
121458,roseb102,1011205,Roselli,Bob
120261,parts102,1010033,Partenheimer,Steve
433877,alvaa001,6259,Alvarez,Abe
113590,duffl101,1003528,Duff,Cecil
120643,pohot101,1010412,Poholsky,Tom
121927,scotd003,1011673,Scott,Darryl
462945,jimec002,3762,Jiménez,César
820064,clarr105,-1,Clark,Ray
492695,taylg801,-1,Taylor,George
817328,scotj106,-1,Scott,Johnie
122844,stovj101,1012585,Stovall,Jesse
606424,garcj006,18282,García,Jarlín
120086,osbot101,1009871,Osborne,Tiny
121422,romem001,1804,Romero,Mandy
119435,mosew102,1009241,Moser,Walter
116702,jonej104,1006570,Jones,Johnny
118828,mcmir101,1008643,McMillan,Roy
820934,plasm801,-1,Plassmeyer,Mitch
122948,sullj109,1012695,Sullivan,Jim
116742,jonnb101,1006602,Jonnard,Bubber
669062,mille002,26252,Miller,Erik
119780,niedd001,1009577,Nied,David
805299,garcb002,-1,Garcia,Brandyn
150183,andem002,459,Anderson,Matt
114929,gonzg001,1004834,González,Germán
820766,adame101,-1,Adams,Emery
459423,koshj001,7547,Koshansky,Joe
-1,david901,-1,Davidson,Dale
819376,gilyl101,-1,Gilyard,Luther
818178,merch101,-1,Merchant,Henry
118785,mcknj101,1008601,McKnight,Jim
117262,kopsg101,1007110,Kopshaw,George
119624,myerm001,68,Myers,Mike
119767,nichr101,1009568,Nichols,Roy
120797,pujol001,1010564,Pujols,Luis
110251,ander001,1000241,Anderson,Rick
-1,salea901,-1,Salerno,Al
118128,madra001,1007958,Madrid,Alex
817465,rodrm101,-1,Rodríguez,Manuel
114172,fishr102,1004096,Fisher,Red
123058,swinj101,1012793,Swindell,Josh
488726,branm003,4106,Brantley,Michael
115594,hassr001,1005479,Hassey,Ron
114268,flynj102,1004187,Flynn,John
114020,farrd101,1003941,Farrell,Doc
116993,kennb102,1006833,Kennedy,Bill
430955,walld801,-1,Wallace,Dave
682668,acunl001,-1,Acuña,Luisangel
110331,arnoc101,1000318,Arnold,Chris
437073,grifp801,-1,Grifol,Pedro
664856,adamc002,18135,Adams,Chance
111161,boitd101,1001132,Boitano,Dan
425547,hawpb001,1885,Hawpe,Brad
819721,dougj102,-1,Douglas,Jesse
605447,romaj004,16122,Romano,Jordan
118872,mcrah001,1008687,McRae,Hal
114610,gardm001,1004529,Gardner,Mark
117884,lombs001,1007721,Lombardozzi,Steve
657649,koenj001,27517,Koenig,Jared
121917,schwa101,1011665,Schwind,Art
119581,murrg101,1009387,Murray,George
817357,satta101,-1,Satterfield,Alf
285068,ransc001,1126,Ransom,Cody
817492,robin102,-1,Robinson,Bobby
408224,guiea001,1503,Guiel,Aaron
434478,dunlh801,-1,Dunlop,Harry
110804,behrh101,1000784,Behrman,Hank
120350,pedrc101,1010122,Pedroes,Chick
116630,johns101,1006505,Johnson,Syl
112716,coteh101,1002656,Cote,Henry
124163,whitd003,1013863,White,Derrick
408209,murpt001,3105,Murphy,Tommy
596142,sancg002,11442,Sánchez,Gary
121084,rettg101,1010847,Rettger,George
111616,brucf101,1001578,Bruckbauer,Fred
455605,martj005,3685,Martin,J. D.
690928,dobbh001,-1,Dobbins,Hunter
-1,barrj901,-1,Barron,Jim
122713,steeg101,1012457,Steere,Gene
117650,leipj101,1007499,Leiper,Jack
492632,collt801,-1,Collins,Terry
124653,yeabb101,1014329,Yeabsley,Bert
427111,dewsb801,-1,Dews,Bobby
120752,preng101,1010520,Prentiss,George
434678,davik002,3642,Davies,Kyle
673380,nuned003,-1,Núñez,Dedniel
623211,brazh001,6107,Brazobán,Huascar
124299,willd103,1013983,Williams,Dave
118032,lyncj101,1007864,Lynch,Jack
116697,jonej105,1006568,Jones,Jim
117917,lopec101,1007754,López,Carlos
118700,mcghb101,1008516,McGhee,Bill
688363,paulg001,31363,Pauley,Graham
118895,meanp101,1008710,Maney,Vincent
425850,rheij001,2165,Rheinecker,John
816922,toloa101,-1,Tolosa,Abraham
115035,grahj001,1004939,Grahe,Joe
113972,fagab101,1003894,Fagan,Bill
120156,pacij101,1009937,Paciorek,John
820786,willl107,-1,Williams,Leroy
114863,glenb102,1004775,Glenalvin,Bob
114376,franm001,1499,Franco,Matt
110002,aarot101,1000002,Aaron,Tommie
112698,corrr001,1002638,Correia,Rod
114464,fryej001,1004378,Frye,Jeff
501381,pinem001,5372,Pineda,Michael
114812,gillb101,1004721,Gilligan,Barney
112114,castj002,1002063,Castillo,Juan
543376,josec002,7087,Joseph,Caleb
-1,clifs101,-1,Clifton,Nathaniel
122736,stemb101,1012480,Stemmyer,Bill
117238,kolld101,1007087,Kolloway,Don
112246,chiod101,1002193,Chiozza,Dino
121292,robem001,1011041,Robertson,Mike
118957,merco001,1008772,Mercado,Orlando
567160,slatt801,-1,Slater,Tom
665733,santa004,20383,Santos,Antonio
114038,fausb101,1003959,Fausett,Buck
334092,perrc001,1567,Perry,Chan
817555,richt102,-1,Richardson,Tom
543135,eovan001,9132,Eovaldi,Nathan
120216,parej001,1009991,Paredes,Johnny
111302,bowme102,1001267,Bowman,Elmer
117182,knelp101,1007030,Knell,Phil
119763,nichc101,1009556,Nichols,Chet
120530,philt101,1010298,Phillips,Taylor
818155,,-1,Miller,
819752,dismd101,-1,Dismukes,Dizzy
117488,lansc001,1007331,Lansford,Carney
500871,escoe001,6153,Escobar,Eduardo
110131,alexb101,1000120,Alexander,Bob
-1,pales901,-1,Palermo,Steve
-1,wickd901,-1,Wickham,Dan
111240,borlt101,1001205,Borland,Tom
452298,camek001,3523,Cameron,Kevin
122944,sullf102,1012690,Sullivan,Fleury
119934,odomh101,1009728,Odom,Heinie
669424,lambj003,19541,Lambert,Jimmy
115193,grosh101,1005087,Grossman,Harley
116394,inksb101,1006265,Inks,Bert
483919,rippm901,-1,Ripperger,Mark
816452,wynnw101,-1,Wynn,Willie
666159,mannm001,20369,Manning,Matt
117157,klins002,1164,Kline,Steve
820490,blach102,-1,Blackmon,Henry
457429,logab001,5525,Logan,Boone
111200,bonil101,1001170,Bonin,Luther
123250,thomi101,1012981,Thomas,Ira
819342,gonzg101,-1,González,Gervasio
118383,martt102,1008199,Martínez,Ted
457567,fishc001,9832,Fisher,Carlos
112209,chapb101,1002153,Chappelle,Bill
124265,wilkh101,1013952,Wilke,Harry
449838,willb801,-1,Williams,Brady
110843,bellr102,1000819,Belloir,Rob
150289,penac001,934,Peña,Carlos
120645,poina101,1010414,Pointer,Aaron
123414,torrr101,1013137,Torres,Rusty
120920,ramsb101,1010684,Ramsey,Bill
124702,younj102,1014381,Young,J. B.
114763,giebj101,1004680,Giebel,Joe
122707,steeb103,1012450,Steele,Bob
150122,martd004,247,Marte,Dámaso
119707,nelsl101,1009505,Nelson,Lynn
119472,mudrp101,1009276,Mudrock,Phil
121818,schlr101,1011567,Schlesinger,Bill
110311,arfth101,1000298,Arft,Hank
117304,kreem101,1007151,Kreevich,Mike
117807,lipsn101,1007647,Lipscomb,Gerard
113376,dimaj101,1003311,DiMaggio,Joe
111587,browb106,1001495,Brown,Bob
462962,romen001,5063,Romero,Niuman
680880,holmg002,-1,Holman,Grant
665947,aposs001,21794,Apostel,Sherten
112450,cohea102,1002399,Cohen,Alta
670770,friet001,19522,Friedl,TJ
150120,hincb001,1005840,Hinchliffe,Brett
121835,schmj002,1011584,Schmidt,Jeff
680885,schws001,-1,Schwellenbach,Spencer
605894,gonzs001,14697,González,Severino
113130,david101,1003046,Davis,Dick
-1,schrj901,-1,Schratz,Joe
114474,fulgd101,1004388,Fulghum,Dot
215128,ainsk001,1431,Ainsworth,Kurt
445222,cassj001,3052,Cassel,Jack
492642,gaffj801,-1,Gaffney,John
117332,krueb001,1007175,Krueger,Bill
424325,rossd001,1551,Ross,David
111235,bordb101,1001200,Bordley,Bill
110654,basha101,1000637,Bashang,Al
817188,smith111,-1,Smith,Hilton
119896,obrid101,1009687,O'Brien,Cinders
817772,perrj103,-1,Perrigan,John
689200,meltj001,-1,Melton,Jacob
430841,beanc001,2246,Bean,Colter
116274,hug-e101,1006147,Hug,Ed
110925,berry101,1000898,Berra,Yogi
641816,mahlt001,16358,Mahle,Tyler
818919,hundj101,-1,Hundley,Johnny
110933,berrn101,1000909,Berry,Neil
430612,labaj001,2191,Labandeira,Josh
670128,kohlt001,19212,Kohlwey,Taylor
115877,hevij101,1005758,Heving,Joe
457428,mcdoj004,5523,McDonald,James
113249,demaf101,1003189,Demarais,Fred
663728,ralec001,21534,Raleigh,Cal
121071,renks101,1010835,Renko,Steve
346801,thomb001,757,Thomas,Brad
643329,goldb001,14776,Goldberg,Brad
115010,grace101,1004912,Grace,Earl
123554,ulism101,1013270,Ulicny,Mike
594798,degrj001,10954,deGrom,Jacob
819730,doneu101,-1,Donelly,
820531,bennb101,-1,Bennett,Bradford
120977,reccp101,1010747,Reccius,Phil
119016,meyes101,1008834,Meyer,Scott
407813,reyer001,1774,Reyes,René
118309,marse102,1008132,Mars,Ed
-1,davij108,-1,Davis,Johnny
641598,garvm001,15161,Garver,Mitch
124315,willw001,1190,Williams,Woody
817828,paynr101,-1,Payne,Rusty
434798,doral801,-1,Dorante,Lou
608384,willn001,14330,Williams,Nick
119495,mullb101,1009293,Mullen,Billy
446213,sinkb001,9364,Sinkbeil,Brett
425567,riosa002,2090,Ríos,Alex
820698,,-1,Andrews,
574847,seger001,11446,Segedin,Rob
112621,cookd001,8,Cook,Dennis
121899,schuh103,1011648,Schumacher,Hal
117905,lookb101,1007743,Look,Bruce
621512,nidot001,13755,Nido,Tomás
818197,meanl101,-1,Means,Lewis
818185,mendj101,-1,Mendéz,José
111666,buddd101,1001628,Buddin,Don
116184,house101,1006056,Householder,Ed
111915,campr102,1001871,Campanella,Roy
663079,lee-j701,-1,Lee,Jason
682051,hillg002,25097,Hill,Garrett
124333,willr001,1014031,Williams,Reggie
115371,ham-r101,1005289,Ham,Ralph
818825,jeffg102,-1,Jefferson,George
675656,smitk003,20242,Smith,Kevin
492687,sawye801,-1,Sawyer,Eddie
118874,mcreu101,1008689,McRemer,
664776,cousj001,21620,Cousins,Jake
818599,kingw102,-1,King,Wilbert
110922,bernc102,1000894,Bernier,Carlos
819007,hobgf101,-1,Hobgood,Fred
120508,phelk001,1010277,Phelps,Ken
492648,heill801,-1,Heilbroner,Louie
123946,warrb102,1013639,Warren,Bennie
110403,aybam001,1107,Aybar,Manny
500135,rodrr009,11875,Rodríguez,Ronny
665489,guerv002,19611,Guerrero,Vladimir
121509,rowee101,1011258,Rowen,Ed
117758,liebj001,287,Lieber,Jon
110968,bevib101,1000938,Beville,Ben
818361,mannj105,-1,Manning,John
110555,barbj102,1000533,Barbieri,Jim
122723,steih102,1012467,Steinbacher,Hank
121674,sandr104,1011420,Sanders,Roy
671117,baked003,-1,Baker,Darren
641838,mccak002,15240,McCarthy,Kevin
113502,dougk101,1003434,Douglass,Klondike
118515,mcavg101,1008334,McAvoy,George
427252,jarar801,-1,Jaramillo,Rudy
118890,meadl101,1008705,Meadows,Lee
