id,year,RE24,PA,Available_Runs,RE24_efficiency
andeb004,2016,-0.7134092517319728,3,1.0915034197362532,-0.6536023972369764
andeb004,2017,-0.03372485927259583,8,3.4964922339664213,-0.009645340820430866
andeb004,2018,-0.855570601517454,4,1.301193036537974,-0.6575278052469696
andeb004,2019,0.6266534041927408,8,3.4677828253349663,0.18070722295944527
andeb004,2021,-7.727677479657187,34,17.06578520436913,-0.4528169894977214
andeb005,2015,0.0196725817772066,8,4.729663414088798,0.004159404180560839
andeb006,2017,-2.305299246774208,95,46.8631618878216,-0.049192140562186217
andeb006,2018,15.793706550178287,670,318.40818719491017,0.04960207427238778
andeb006,2019,10.720120278282742,520,257.959391121383,0.041557394873979914
andeb006,2020,9.659067433185262,229,112.87158328904609,0.0855757237714114
andeb006,2021,4.6745424082242,264,126.1590010998703,0.037052785512495676
andeb006,2022,-9.015043591579094,383,186.25150556234948,-0.048402527347953285
andeb006,2023,-8.461626215075405,361,174.6758464609984,-0.04844187898047322
andeb006,2024,-1.7679747947315492,5,3.0614703969803805,-0.5774920431944582
andec001,2015,-9.671785826978452,57,25.513844332443167,-0.3790799105362534
andec001,2016,-9.815513536373672,52,22.651302380414116,-0.43333108937969256
andec001,2017,-11.02706432897574,55,29.75603404995619,-0.37058246103841835
andec001,2018,-9.54922401804086,49,22.920712166442186,-0.41661986541682205
andec001,2019,-7.025841002816155,44,22.22663730427209,-0.3161000427836085
andec001,2021,-3.0095290868813818,14,11.45693974111819,-0.26268175925551773
andec002,2015,-0.5277439757029505,3,0.9758220430753328,-0.5408198958487854
anded003,2018,-0.7486762160647035,4,1.6329493773806774,-0.45848097095674395
anded003,2019,-0.24632468719633294,1,0.5390040515337949,-0.4569996950772246
andei001,2021,-10.21859161899872,41,22.253304305898666,-0.4591943505796614
andes002,2019,-4.897397523647062,28,12.917012596626263,-0.37914320257968875
andet001,2016,-12.083271912191059,431,206.79830342583622,-0.05843022748261793
andet001,2017,-30.040159242615626,606,302.94127303771074,-0.09916165909448782
andet001,2018,-16.91159773754673,606,288.96416668175726,-0.05852489577426344
andet001,2019,10.239967901920867,518,273.14569925580446,0.037489032153242896
andet001,2020,1.3264645013183147,221,115.4466645248173,0.011489846907037906
andet001,2021,13.744664943352669,551,283.475698774295,0.04848621946354651
andet001,2022,-3.2244726514017894,351,165.86228813609452,-0.019440661814312015
andet001,2023,-33.92214288194714,524,254.3971088226481,-0.13334327201649065
andet001,2024,-30.874322708240296,241,117.74664477217112,-0.26220978753134966
andet001,2025,-6.054264730635485,90,36.88286051078356,-0.16414845938712863
andet002,2016,-5.557702250825764,42,21.559224945246445,-0.25778766467442843
andet002,2017,-8.838186372682015,33,17.716109406586245,-0.49887851614848794
andet002,2018,-8.5838254691062,60,25.73308236326937,-0.33357160047637724
andet002,2019,-2.26183676454115,8,6.1778795184105695,-0.3661186265935905
andet002,2021,-7.3928648178753384,40,15.97121243617118,-0.46288688773133924
andet002,2022,-0.20979734655197552,1,0.20979734655197552,-1.0
andet003,2018,-0.09922613289679291,1,0.09922613289679291,-1.0
andet003,2019,-0.1792562270396122,1,0.292679364337462,-0.612466230563929
andet003,2021,-0.9184086932498389,2,1.0197508224582101,-0.9006206938239324
andir001,2016,-2.1664101902951334,24,13.37272952135634,-0.1620020943993043
andre001,2015,-11.165200988989046,661,314.5116079937096,-0.035500123700402036
andre001,2016,17.217103538208914,568,258.73102136998347,0.06654441143951031
andre001,2017,22.0969800526466,689,346.8141991583325,0.06371417348618583
andre001,2018,-10.747039700007344,428,198.948397953443,-0.054019232175583125
andre001,2019,-10.245644707638995,648,338.1347356116065,-0.03030047974546899
andre001,2020,-9.102714573727923,111,56.642314163381954,-0.1607052026065106
andre001,2021,-26.769937529070127,541,269.85848028208176,-0.09919991212092961
andre001,2022,-6.093663490377169,577,262.8571927165826,-0.02318241105522065
andre001,2023,-7.175663738296975,406,195.35795206277322,-0.036730850536308146
andrj001,2018,-4.888052918071411,67,34.66459560013569,-0.14100995074214215
andrj001,2021,-0.4027608611940186,7,3.2553685139789392,-0.1237220485068021
andrm001,2015,-0.152477547602566,1,0.25101105419250475,-0.6074535167109745
