id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
adrie001,2019,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,7.0
adrie001,2020,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0
adrie001,2022,0.0,1.0,0.0,0.0,2.0
affej001,2015,0.6083333333333333,0.19166666666666668,0.2,0.0,120.0
agnoz001,2025,0.422680412371134,0.3402061855670103,0.23711340206185566,0.0,97.0
agrad001,2019,0.4297872340425532,0.3702127659574468,0.2,0.0,235.0
aguij002,2024,0.40425531914893614,0.40425531914893614,0.19148936170212766,0.0,94.0
aguim001,2021,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.0,21.0
akink001,2020,0.36363636363636365,0.25757575757575757,0.3787878787878788,0.0,66.0
akink001,2021,0.3908450704225352,0.3767605633802817,0.2323943661971831,0.0,284.0
akink001,2022,0.5161290322580645,0.22580645161290322,0.25806451612903225,0.0,217.0
akink001,2023,0.36,0.3333333333333333,0.30666666666666664,0.0,75.0
akink001,2024,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.0,180.0
akink001,2025,0.3987730061349693,0.3496932515337423,0.25153374233128833,0.0,163.0
alanr001,2019,0.48936170212765956,0.3191489361702128,0.19148936170212766,0.0,47.0
alanr001,2021,0.4,0.4,0.2,0.0,5.0
albea001,2015,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,7.0
albea001,2016,0.5263157894736842,0.24561403508771928,0.22807017543859648,0.0,57.0
albea001,2017,0.35537190082644626,0.3884297520661157,0.256198347107438,0.0,121.0
albea001,2021,0.39655172413793105,0.25862068965517243,0.3448275862068966,0.0,58.0
albeh001,2019,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0
albeh001,2021,0.0,1.0,0.0,0.0,1.0
albeh001,2022,0.2,0.55,0.25,0.0,40.0
albeh001,2023,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,9.0
albem001,2015,0.6111111111111112,0.25925925925925924,0.12962962962962962,0.0,108.0
albem001,2016,0.5149700598802395,0.31736526946107785,0.16766467065868262,0.0,167.0
albem001,2017,0.5362318840579711,0.2753623188405797,0.18840579710144928,0.0,138.0
albem001,2018,0.5051546391752577,0.25773195876288657,0.23711340206185566,0.0,97.0
albem001,2019,0.5384615384615384,0.27564102564102566,0.1858974358974359,0.0,156.0
